,avg_metallic_valence,avg_Density_(g/mL),avg_outer_shell_electrons,avg_Critical_Temperature,range_1st_ionization_potential_(kJ/mol),range_Pauling_Electronegativity,avg_l_quantum_number,avg_valence_d,range_families,range_Nagle_electonegativity,avg_Number_of_unfilled_d_valence_electrons,avg_Melting_point_(K),range_Molar_Heat_Capacity(J/mol_K),avg_abs_valence,range_metallic_valence,avg_families,range_Critical_Temperature,range_Mendele_Number,range_heat_of_fusion_(kJ/mol)_,range_Atomic_Radus,avg_thermal_conductivity_(W/(m_K))_,avg_Boiling_Point_(K),avg_heat_of_fusion_(kJ/mol)_,avg_Molar_Denstiy_(mol/ml),range_thermal_conductivity_(W/(m_K))_,avg_Molar_Heat_Capacity(J/mol_K),avg_Atomic_Radus,range_Gordy_electonegativity,range_Density_(g/mL),avg_Zunger_radii_sum,range_specific_heat_(J/g_K)_,avg_1st_ionization_potential_(kJ/mol),range_Boiling_Point_(K),avg_Cohesive_energy,avg_specific_heat_(J/g_K)_,avg_heat_atomization(kJ/mol),avg_Mendele_Number,sum_valence_d,avg_Gordy_electonegativity,avg_gilmor_number_of_valence_electron,avg_heat_of_vaporization_(kJ/mol)_,range_gilmor_number_of_valence_electron,avg_valence_p,sum_specific_heat_(J/g_K)_,range_Zunger_radii_sum,avg_polarizability(A^3),range_Melting_point_(K),sum_Density_(g/mL),avg_Number_of_unfilled_p_valence_electrons,avg_Nagle_electonegativity,avg_number_of_valence_electrons,avg_Pauling_Electronegativity,avg_Allred-Rockow_electronegativity,avg_Atomic_Weight,range_Molar_Denstiy_(mol/ml),range_group,range_abs_valence,sum_thermal_conductivity_(W/(m_K))_,sum_heat_of_fusion_(kJ/mol)_,range_Cohesive_energy,avg_Covalent_Radius,range_heat_atomization(kJ/mol),sum_outer_shell_electrons,range_heat_of_vaporization_(kJ/mol)_,avg_group,sum_polarizability(A^3),range_Covalent_Radius,range_Atomic_Weight,avg_Atomic_Number,sum_valence_p,avg_Period,range_Allred-Rockow_electronegativity,range_polarizability(A^3),avg_ionic_radius,sum_Critical_Temperature,range_l_quantum_number,sum_metallic_valence,avg_Orbital_Radius(pm),sum_heat_of_vaporization_(kJ/mol)_,sum_Molar_Denstiy_(mol/ml),sum_Cohesive_energy,sum_heat_atomization(kJ/mol),range_Atomic_Number,sum_Number_of_unfilled_d_valence_electrons,sum_abs_valence,range_Orbital_Radius(pm),range_number_of_valence_electrons,sum_Melting_point_(K),sum_Orbital_Radius(pm),sum_Atomic_Weight,sum_Zunger_radii_sum,sum_Boiling_Point_(K),sum_Molar_Heat_Capacity(J/mol_K),sum_Mendele_Number,sum_Atomic_Radus,avg_valence_s,sum_valence_f,avg_Number_of_unfilled_s_valence_electrons,sum_Atomic_Number,sum_Covalent_Radius,range_ionic_radius,sum_1st_ionization_potential_(kJ/mol),sum_Gordy_electonegativity,sum_ionic_radius,sum_Nagle_electonegativity,sum_group,sum_Number_of_unfilled_s_valence_electrons,sum_number_of_valence_electrons,sum_Pauling_Electronegativity,range_valence_d,avg_valence_f,range_Period,sum_l_quantum_number,range_Number_of_unfilled_d_valence_electrons,avg_Number_of_unfilled_f_valence_electrons,sum_Allred-Rockow_electronegativity,range_outer_shell_electrons,sum_gilmor_number_of_valence_electron,sum_Number_of_unfilled_p_valence_electrons,sum_Period,sum_families,range_valence_f,range_Number_of_unfilled_p_valence_electrons,range_valence_p,sum_Number_of_unfilled_f_valence_electrons,sum_valence_s,range_Number_of_unfilled_f_valence_electrons,range_Number_of_unfilled_s_valence_electrons,range_valence_s
365,2.842666666666667,6.615333333333334,3.7333333333333334,1565.6,631.0,1.79,1.2666666666666666,4.0,6.0,1.7000000000000002,6.0,314.01666666666665,9.13,2.0,3.4400000000000004,5.0,624.0,83.0,0.575,2.1,8.248666666666667,712.6766666666667,1.9993333333333336,0.0562533333333333,35.629999999999995,26.03213733333333,1.492,3.8169,11.63,2.0520000000000005,0.571,919.6,312.0,1.7046666666666668,0.4189333333333333,165.13333333333333,70.13333333333334,60.0,6.6194266666666675,3.333333333333333,37.29693333333334,5.0,1.8666666666666667,6.284,3.2099999999999995,11.46,151.7,99.23,4.133333333333334,1.8833333333333335,7.733333333333334,2.1093333333333333,2.0006666666666666,112.92333333333336,0.0573,15.0,4.0,123.73,29.99,2.18,1.372,218.0,56.0,57.94,12.400000000000002,171.90000000000003,1.23,168.52,46.8,28.0,4.6,1.9299999999999995,56.7,1.4133333333333336,23484.0,2.0,42.64,116.41333333333334,559.4540000000001,0.8438,25.57,2477.0,64.0,90.0,30.0,170.8,11.0,4710.25,1746.1999999999998,1693.85,30.78,10690.15,390.48206,1052.0,22.38,1.8666666666666667,84.0,0.1333333333333333,702.0,20.58,1.6,13794.0,99.2914,21.2,28.25,186.0,2.0,116.0,31.64,10.0,5.6000000000000005,3.0,19.0,10.0,8.4,30.01,5.0,50.0,62.0,69.0,75.0,14.0,4.0,4.0,126.0,28.0,14.0,1.0,1.0
366,1.0,0.853,4.0,1575.54,938.0,2.65,0.75,0.0,6.0,2.83,10.0,713.615,20.869999999999997,2.5,3.0,5.25,3129.42,86.0,49.98,2.5,23.06,1450.3125,13.319,0.068,84.67,17.056,1.006,5.149999999999999,2.34,1.1075,3.3600000000000003,972.85,4184.85,3.0869999999999997,1.279,299.8,62.15,0.0,6.260999999999999,4.0,152.792,5.0,2.25,25.580000000000005,3.84,10.75,2297.4,17.06,3.75,2.535,4.0,2.456,2.52,25.0345,0.22,15.0,3.0,461.2000000000001,266.38,5.01,0.996,494.0,80.0,486.29,11.5,215.00000000000003,1.52,125.97,11.2,45.0,2.4000000000000004,2.9499999999999997,58.81,0.99,31510.8,1.0,20.0,90.87,3055.8399999999997,1.36,61.74,5996.0,52.0,200.0,50.0,206.8,5.0,14272.3,1817.4,500.69,22.15,29006.25,341.12,1243.0,20.119999999999997,1.75,0.0,0.25,224.0,19.92,2.0,19457.0,125.21999999999998,19.8,50.7,230.0,5.0,80.0,49.12,0.0,0.0,4.0,15.0,0.0,14.0,50.400000000000006,5.0,80.0,75.0,48.0,105.0,0.0,4.0,4.0,280.0,35.0,0.0,1.0,1.0
367,2.2857142857142856,4.268571428571429,4.571428571428571,3261.9285714285716,565.0,1.7599999999999998,0.7857142857142857,0.0,6.0,1.52,9.999999999999998,650.5785714285713,8.66,3.0,3.0,5.571428571428571,6643.0,84.0,34.849999999999994,1.95,29.404285714285713,1444.4357142857143,12.67642857142857,0.0557142857142857,155.48,25.747857142857143,1.3857142857142857,2.7899999999999996,3.58,1.832142857142857,0.78,807.4285714285713,2161.0,2.452857142857143,0.3585714285714285,232.35714285714283,73.35714285714286,0.0,5.130714285714285,4.571428571428571,111.22714285714284,5.0,2.714285714285714,5.02,3.0199999999999996,12.75,919.0,59.760000000000005,3.2857142857142856,1.915,4.571428571428571,2.094285714285714,2.0014285714285713,81.40285714285713,0.06,15.0,3.0,411.66,177.47,3.05,1.3385714285714283,298.0,64.0,293.2,12.428571428571429,178.50000000000003,1.09,108.6,35.0,38.0,4.2142857142857135,1.77,55.8,1.4035714285714285,45667.0,1.0,32.0,120.92142857142856,1557.1799999999998,0.78,34.34,3253.0,43.0,140.0,42.0,160.0,5.0,9108.1,1692.9,1139.64,25.65,20222.1,360.47,1027.0,19.4,1.857142857142857,0.0,0.1428571428571428,490.0,18.74,1.4500000000000002,11304.0,71.83,19.65,26.81,174.0,2.0,64.0,29.32,0.0,0.0,3.0,11.0,0.0,14.0,28.020000000000003,5.0,64.0,46.0,59.0,78.0,0.0,4.0,4.0,196.0,26.0,0.0,1.0,1.0
368,2.2857142857142856,4.695,4.142857142857142,2706.7142857142853,565.0,1.7599999999999998,0.7857142857142857,2.142857142857143,6.0,1.52,7.857142857142856,497.27857142857135,7.109999999999999,3.0,3.0,5.357142857142858,4052.0,84.0,6.859999999999999,1.95,30.839999999999996,1324.4357142857143,6.267142857142857,0.0535714285714285,155.48,26.542857142857144,1.4285714285714284,2.7899999999999996,5.569999999999999,1.9007142857142856,0.79,796.0714285714284,1601.0,2.3007142857142857,0.3392857142857143,216.28571428571425,73.57142857142857,30.0,5.119999999999999,4.571428571428571,103.7057142857143,5.0,2.714285714285714,4.75,3.0199999999999996,13.092857142857143,620.5999999999999,65.73,3.2857142857142856,1.8914285714285717,4.571428571428571,2.083571428571428,1.965,91.28142857142856,0.06,15.0,3.0,431.7600000000001,87.74000000000001,2.34,1.3792857142857142,223.0,58.0,258.1,12.428571428571429,183.3,1.09,108.6,38.857142857142854,38.0,4.428571428571429,1.77,55.8,1.4464285714285712,37894.0,1.0,32.0,124.13571428571429,1451.88,0.75,32.21,3028.0,43.0,110.0,42.0,160.0,5.0,6961.9,1737.9,1277.94,26.61,18542.1,371.6,1030.0,20.0,1.857142857142857,0.0,0.1428571428571428,544.0,19.31,1.4500000000000002,11145.0,71.68,20.25,26.48,174.0,2.0,64.0,29.17,10.0,0.0,3.0,11.0,10.0,14.0,27.51,5.0,64.0,46.0,62.0,75.0,0.0,4.0,4.0,196.0,26.0,0.0,1.0,1.0
369,2.555,5.053750000000001,3.5,3128.125,565.0,1.7599999999999998,1.0,1.75,6.0,1.52,8.25,832.625,7.75,2.75,4.44,4.75,6943.0,84.0,24.31,1.95,66.0725,1696.525,8.79875,0.06125,400.48,26.64875,1.6887499999999998,2.26,7.090000000000001,2.3225,0.14,739.125,4072.999999999999,2.8125,0.3,266.25,59.625,14.0,4.8825,3.875,158.5725,5.0,2.0,2.4000000000000004,3.0199999999999996,19.6,2439.6,40.43000000000001,4.0,1.6925,5.25,1.91,1.7875,92.265,0.13,15.0,4.0,528.58,70.39,6.7700000000000005,1.48625,647.0,28.0,644.3,10.25,156.79999999999998,1.09,69.36,39.5,16.0,4.625,1.77,55.8,1.575,25025.0,2.0,20.44,143.6,1268.58,0.49,22.5,2130.0,26.0,66.0,22.0,160.0,10.0,6661.0,1148.8,738.12,18.58,13572.2,213.19,477.0,13.509999999999998,1.5,0.0,0.5,316.0,11.89,1.4500000000000002,5913.0,39.06,12.6,13.54,82.0,4.0,42.0,15.28,10.0,0.0,2.0,8.0,10.0,14.0,14.3,5.0,31.0,32.0,37.0,38.0,0.0,4.0,4.0,112.0,12.0,0.0,1.0,1.0
370,2.161818181818182,4.914545454545455,4.545454545454545,2275.6363636363635,565.0,1.7599999999999998,0.9090909090909092,0.9090909090909092,6.0,1.52,9.090909090909092,577.4045454545454,6.629999999999999,3.090909090909091,4.78,5.636363636363637,5343.0,84.0,15.510000000000002,1.95,13.432727272727274,1178.4227272727271,6.845454545454546,0.0554545454545454,71.28,26.5,1.4445454545454548,1.97,10.13,1.9445454545454544,0.08,825.8181818181818,2471.0,2.288181818181818,0.2981818181818181,213.8181818181818,71.27272727272728,10.0,5.33909090909091,4.8181818181818175,72.18909090909091,5.0,2.909090909090909,3.28,3.0199999999999996,14.036363636363635,1525.6,54.06,3.090909090909091,1.97,5.454545454545454,2.1981818181818182,2.0318181818181817,91.26545454545456,0.1,15.0,4.0,147.76,75.30000000000001,3.09,1.3718181818181818,299.0,50.0,319.3,12.727272727272728,154.4,1.09,53.95,38.90909090909091,32.0,4.454545454545455,1.77,55.8,1.4363636363636365,25032.0,2.0,23.78,117.70000000000002,794.08,0.61,25.17,2352.0,21.0,100.0,34.0,195.1,9.0,6351.45,1294.7,1003.92,21.39,12962.65,291.5,784.0,15.89,1.6363636363636365,0.0,0.3636363636363636,428.0,15.09,1.4500000000000002,9084.0,58.73,15.8,21.67,140.0,4.0,60.0,24.18,10.0,0.0,2.0,10.0,10.0,14.0,22.35,6.0,53.0,34.0,49.0,62.0,0.0,4.0,4.0,154.0,18.0,0.0,2.0,2.0
371,1.6666666666666663,3.4766666666666666,1.3333333333333333,2982.0,458.0,1.2599999999999998,0.3333333333333333,3.333333333333333,5.0,1.09,6.666666666666666,502.41666666666663,6.329999999999998,1.6666666666666663,2.0,2.6666666666666665,3132.0,80.0,17.78,1.65,32.03333333333333,1369.15,8.016666666666666,0.0233333333333333,11.599999999999998,29.79,2.4299999999999997,0.5700000000000003,4.82,3.463333333333333,0.03,528.6666666666666,1281.0,1.45,0.2299999999999999,140.0,31.666666666666664,10.0,4.619999999999999,2.333333333333333,70.87333333333333,4.0,1.0,0.69,2.5399999999999996,41.93333333333334,602.5999999999999,10.43,5.0,1.153333333333333,2.333333333333333,1.21,1.1,129.19333333333333,0.04,14.0,2.0,96.1,24.05,1.95,1.96,183.0,4.0,9.400000000000006,5.666666666666667,125.8,0.8700000000000001,11.149999999999991,53.666666666666664,3.0,5.666666666666666,1.3199999999999998,53.0,2.216666666666667,8946.0,1.0,5.0,207.63333333333333,212.62,0.07,4.35,420.0,4.0,20.0,5.0,132.5,4.0,1507.25,622.9,387.58,10.39,4107.45,89.37,95.0,7.29,1.3333333333333333,0.0,0.6666666666666666,161.0,5.88,1.15,1586.0,13.86,6.65,3.46,17.0,2.0,7.0,3.63,10.0,0.0,1.0,1.0,10.0,13.999999999999998,3.3,1.0,7.0,15.0,17.0,8.0,0.0,3.0,3.0,42.0,4.0,0.0,1.0,1.0
372,1.125,0.964375,4.5,1472.63875,938.0,2.65,0.875,0.0,6.0,2.83,10.0,761.725,20.869999999999997,2.75,4.0,5.9375,5004.42,82.0,50.33,2.5,20.504375,1401.4875,16.094375,0.06125,147.97,16.271250000000002,0.929375,4.179999999999999,2.34,1.091875,0.78,1035.5625,4184.85,3.315625,0.846875,321.4375,72.4375,0.0,6.67375,4.5,156.824375,5.0,2.625,13.55,3.84,8.981875000000002,2297.4,15.43,3.375,2.756875,4.5,2.6625,2.745625,30.071875,0.22,15.0,3.0,328.07,257.51,5.01,0.96625,494.0,72.0,486.29,13.25,143.71000000000004,1.52,122.1,13.5,42.0,2.5625,2.9499999999999997,58.81,0.94375,23562.22,1.0,18.0,82.8625,2509.19,0.98,53.05,5143.0,50.0,160.0,44.0,206.8,5.0,12187.6,1325.8,481.15,17.47,22423.8,260.34000000000003,1159.0,14.87,1.875,0.0,0.125,216.0,15.46,2.0,16569.0,106.78,15.1,44.11,212.0,2.0,72.0,42.6,0.0,0.0,4.0,14.0,0.0,14.0,43.93,5.0,72.0,54.0,41.0,95.0,0.0,4.0,4.0,224.0,30.0,0.0,1.0,1.0
373,2.3529411764705883,3.514705882352941,4.235294117647059,2622.5294117647063,624.0,1.79,0.8823529411764706,2.9411764705882355,6.0,1.7000000000000002,7.058823529411765,458.0205882352941,9.13,3.1764705882352944,3.0,5.8235294117647065,4495.0,83.0,18.15,2.1,18.994117647058825,1243.4441176470589,4.8358823529411765,0.0529411764705882,66.33,24.91117647058823,1.2805882352941178,1.42,5.4399999999999995,1.6941176470588233,0.5,855.7058823529412,1825.3,2.6482352941176472,0.5111764705882353,257.5294117647059,76.47058823529412,50.0,5.360588235294117,4.9411764705882355,75.00941176470589,5.0,3.0588235294117645,8.69,3.2099999999999995,10.852941176470589,602.5999999999999,59.75,2.9411764705882355,2.078823529411765,4.9411764705882355,2.1976470588235295,2.155294117647059,69.77470588235295,0.0499999999999999,15.0,3.0,322.9,82.21000000000001,2.34,1.2758823529411765,223.0,72.0,286.0,13.764705882352942,184.5,1.23,100.84,30.70588235294118,52.0,3.941176470588235,1.9299999999999995,56.7,1.3205882352941178,44583.0,1.0,40.0,113.18823529411765,1275.16,0.8999999999999999,45.02,4378.0,39.0,120.0,54.0,170.8,5.0,7786.349999999999,1924.2,1186.17,28.799999999999997,21138.55,423.4899999999999,1300.0,21.77,1.8823529411764703,0.0,0.1176470588235294,522.0,21.69,1.6,14547.0,91.13,22.450000000000003,35.34,234.0,2.0,84.0,37.36,10.0,0.0,3.0,15.0,10.0,14.0,36.64,5.0,84.0,50.0,67.0,99.0,0.0,4.0,4.0,238.0,32.0,0.0,1.0,1.0
374,1.3333333333333333,3.3266666666666667,1.3333333333333333,2068.333333333333,493.0,1.31,0.3333333333333333,3.333333333333333,5.0,1.29,6.666666666666666,441.91666666666663,6.379999999999999,2.0,1.0,2.6666666666666665,391.0,85.0,15.4,1.75,24.716666666666665,1049.0833333333333,7.223333333333333,0.0233333333333333,33.55,29.773333333333333,2.3966666666666665,1.010000000000001,4.37,3.4299999999999997,0.0399999999999999,540.3333333333333,320.80000000000007,1.2633333333333332,0.2266666666666666,118.33333333333331,33.333333333333336,10.0,4.766666666666667,2.6666666666666665,62.67666666666666,5.0,1.3333333333333333,0.6799999999999999,2.6399999999999997,41.56666666666667,421.1,9.98,4.666666666666667,1.22,2.6666666666666665,1.2266666666666666,1.16,131.14,0.04,15.0,3.0,74.14999999999999,21.67,1.39,1.95,118.0,4.0,15.189999999999998,6.0,124.7,0.8999999999999999,5.310000000000002,54.0,4.0,5.666666666666666,1.5,54.1,2.2,6205.0,1.0,4.0,204.9,188.02999999999997,0.07,3.79,355.0,3.0,20.0,6.0,140.70000000000002,5.0,1325.75,614.7,393.42,10.29,3147.25,89.32,100.0,7.1899999999999995,1.3333333333333333,0.0,0.6666666666666666,162.0,5.85,1.2000000000000002,1621.0,14.3,6.6,3.66,18.0,2.0,8.0,3.68,10.0,0.0,1.0,1.0,10.0,13.999999999999998,3.4800000000000004,1.0,8.0,14.0,17.0,8.0,0.0,4.0,4.0,42.0,4.0,0.0,1.0,1.0
375,0.4444444444444444,3.188888888888889,5.111111111111111,1078.7777777777776,764.0,2.17,0.7777777777777777,1.1111111111111112,7.0,1.77,8.88888888888889,324.6055555555555,12.27,4.0,2.0,6.222222222222221,1745.0,90.0,15.4,2.04,8.318888888888889,570.9944444444444,5.934444444444444,0.0344444444444444,35.78,35.117777777777775,1.4255555555555557,1.9800000000000004,4.37,1.943333333333333,0.2699999999999999,940.1111111111112,931.0,1.2344444444444442,0.3888888888888888,114.1111111111111,74.44444444444444,10.0,5.862222222222222,5.555555555555555,31.185555555555553,6.0,3.7777777777777777,3.5,3.109999999999999,15.92222222222222,456.7,28.7,2.222222222222222,2.1133333333333333,5.555555555555555,2.382222222222222,2.1799999999999997,96.98,0.04,16.0,4.0,74.86999999999999,53.41,1.39,1.41,118.0,46.0,52.3,13.333333333333332,143.3,1.11,53.00999999999999,41.33333333333333,34.0,4.555555555555555,2.03,56.5,1.5,9709.0,1.0,4.0,125.03333333333332,280.66999999999996,0.31,11.11,1027.0,20.0,80.0,36.0,166.70000000000002,6.0,2921.45,1125.3,872.8199999999999,17.49,5138.95,316.06,670.0,12.829999999999998,1.7777777777777777,0.0,0.2222222222222222,372.0,12.69,1.4500000000000002,8461.0,52.760000000000005,13.5,19.02,120.0,2.0,50.0,21.44,10.0,0.0,2.0,7.0,10.0,13.999999999999998,19.62,6.0,50.0,20.0,41.0,56.0,0.0,5.0,5.0,126.0,16.0,0.0,1.0,1.0
376,0.4444444444444444,4.395555555555555,5.111111111111111,1235.4444444444443,632.0,1.87,0.7777777777777777,7.777777777777777,7.0,1.48,2.2222222222222223,405.0722222222222,6.379999999999999,4.0,2.0,6.222222222222221,1510.0,91.0,15.4,1.83,8.53888888888889,654.4611111111111,7.6211111111111105,0.0344444444444444,35.449999999999996,28.03111111111111,1.5655555555555554,1.5,4.37,2.203333333333333,0.0399999999999999,852.1111111111111,805.8000000000001,1.161111111111111,0.2155555555555555,110.77777777777776,75.11111111111111,70.0,5.542222222222222,5.555555555555555,34.72555555555555,6.0,3.7777777777777777,1.94,2.72,17.188888888888886,421.1,39.56,2.222222222222222,1.92,5.555555555555555,2.1822222222222223,1.96,128.31333333333333,0.04,16.0,4.0,76.85,68.59,1.39,1.5366666666666666,118.0,46.0,46.989999999999995,13.333333333333332,154.7,0.92,6.009999999999991,53.33333333333333,34.0,5.222222222222221,1.6999999999999995,54.6,1.6666666666666663,11119.0,1.0,4.0,137.89999999999998,312.53,0.31,10.45,997.0,3.0,20.0,36.0,147.4,6.0,3645.65,1241.1,1154.8200000000002,19.83,5890.15,252.28,676.0,14.09,1.7777777777777777,0.0,0.2222222222222222,480.0,13.83,1.2000000000000002,7669.0,49.879999999999995,14.999999999999998,17.28,120.0,2.0,50.0,19.64,10.0,0.0,1.0,7.0,10.0,13.999999999999998,17.64,6.0,50.0,20.0,47.0,56.0,0.0,5.0,5.0,126.0,16.0,0.0,1.0,1.0
377,2.2,2.635333333333333,4.866666666666666,2215.6,636.0,1.79,0.9333333333333332,0.1333333333333333,6.0,1.7000000000000002,9.866666666666667,470.10333333333335,9.13,3.2666666666666666,3.0,5.933333333333334,13556.0,83.0,15.44,2.1,8.596666666666668,1004.5033333333332,2.516,0.0526933333333333,53.76,24.541638133333333,1.2413333333333334,2.9715999999999996,9.88,1.8146666666666669,0.65,891.6666666666667,4510.0,2.916,0.62,279.33333333333337,71.13333333333333,2.0,5.28456,4.866666666666666,51.63133333333334,5.0,3.0,9.3,3.88,12.546666666666669,1721.6,39.53,3.0,2.112,4.866666666666666,2.178,2.166,58.626540000000006,0.0499999999999999,15.0,3.0,128.95,37.74,5.4,1.234,497.0,73.0,504.6,12.933333333333334,188.2,1.23,201.0681,25.93333333333333,45.0,3.6666666666666665,1.9299999999999995,56.7,1.2666666666666666,33234.0,2.0,33.0,112.47333333333334,774.47,0.7904,43.74000000000001,4190.0,75.0,148.0,49.0,170.8,5.0,7051.549999999999,1687.1,879.3981,27.22,15067.55,368.124572,1067.0,18.619999999999997,1.8666666666666667,0.0,0.1333333333333333,389.0,18.51,1.6,13375.0,79.2684,19.0,31.680000000000003,194.0,2.0,73.0,32.67,2.0,0.0,4.0,14.0,2.0,14.0,32.489999999999995,5.0,73.0,45.0,55.0,89.0,0.0,4.0,4.0,210.0,28.0,0.0,1.0,1.0
378,2.7644444444444445,4.173333333333333,3.333333333333333,4399.111111111111,624.0,1.79,0.6666666666666666,2.4444444444444446,6.0,1.7000000000000002,7.555555555555555,727.8166666666666,9.13,2.2222222222222223,4.44,4.666666666666666,14186.0,83.0,13.73,2.1,105.86444444444444,1476.2388888888888,5.456666666666666,0.0611111111111111,428.73,25.608888888888885,1.6155555555555554,2.7099999999999995,8.629999999999999,2.262222222222222,0.47,763.6666666666665,2842.3,2.638888888888889,0.48,256.8888888888889,59.44444444444444,22.0,4.788888888888888,3.5555555555555554,121.8711111111111,5.0,1.7777777777777777,4.32,3.2099999999999995,17.911111111111108,1631.6,37.56,4.222222222222221,1.741111111111111,5.777777777777777,1.9222222222222225,1.8666666666666665,73.08,0.09,15.0,4.0,952.78,49.11000000000001,4.05,1.4444444444444444,391.0,30.0,411.2,10.22222222222222,161.20000000000002,1.23,100.84,32.22222222222222,16.0,4.222222222222222,1.9299999999999995,56.7,1.5333333333333332,39592.0,2.0,24.880000000000003,136.94444444444443,1096.84,0.55,23.75,2312.0,39.0,68.0,20.0,170.8,10.0,6550.35,1232.5,657.72,20.36,13286.15,230.47999999999996,535.0,14.54,1.5555555555555554,0.0,0.4444444444444444,290.0,13.0,1.6,6873.0,43.099999999999994,13.8,15.670000000000002,92.0,4.0,52.0,17.3,10.0,0.0,3.0,6.0,10.0,13.999999999999998,16.8,5.0,32.0,38.0,38.0,42.0,0.0,4.0,4.0,126.0,14.0,0.0,1.0,1.0
379,2.555,3.5787500000000003,3.625,2817.75,624.0,1.79,0.75,1.625,6.0,1.7000000000000002,8.375,693.15,9.13,2.625,4.44,4.75,6166.0,83.0,19.18,2.1,66.5725,1361.75,5.4075,0.06,428.73,25.64875,1.605,2.6499999999999995,8.629999999999999,2.22875,0.47,766.75,2935.3,2.6575,0.50625,259.0,59.125,13.0,4.913749999999999,3.875,109.7825,5.0,2.0,4.05,3.2099999999999995,18.8875,1861.6,28.630000000000003,4.0,1.7825000000000002,5.25,1.9325,1.885,69.11375,0.11,15.0,4.0,532.58,43.26,4.51,1.42,435.0,29.0,443.2,10.25,151.1,1.23,100.84,30.5,16.0,4.125,1.9299999999999995,56.7,1.51875,22542.0,2.0,20.44,137.03750000000002,878.2600000000001,0.48,21.26,2072.0,39.0,67.0,21.0,170.8,10.0,5545.2,1096.3000000000002,552.91,17.83,10894.0,205.19,473.0,12.84,1.625,0.0,0.375,244.0,11.36,1.6,6134.0,39.309999999999995,12.15,14.260000000000002,82.0,3.0,42.0,15.46,10.0,0.0,3.0,6.0,10.0,14.0,15.08,5.0,31.0,32.0,33.0,38.0,0.0,4.0,4.0,112.0,13.0,0.0,1.0,1.0
380,2.46,4.6535714285714285,4.571428571428571,3322.285714285714,565.0,1.7599999999999998,0.9285714285714284,0.7142857142857142,6.0,1.52,9.285714285714285,634.1928571428571,8.66,2.8571428571428568,3.4400000000000004,5.714285714285714,6643.0,84.0,34.849999999999994,1.95,26.54714285714286,1431.292857142857,12.56,0.0585714285714285,115.48,25.798571428571428,1.3835714285714285,2.01,5.26,1.8214285714285712,0.15,819.4285714285713,2161.0,2.4414285714285713,0.3135714285714286,231.1428571428571,73.42857142857142,10.0,5.1864285714285705,4.5,110.36285714285714,5.0,2.714285714285714,4.390000000000001,3.0199999999999996,12.45,919.0,65.15,3.2857142857142856,1.925,5.285714285714286,2.1185714285714283,2.0228571428571427,84.33714285714285,0.1,15.0,4.0,371.66,175.84,3.05,1.3392857142857142,298.0,64.0,293.2,13.142857142857142,174.3,1.09,67.52,36.285714285714285,38.0,4.285714285714286,1.77,55.8,1.3928571428571428,46512.0,2.0,34.44,119.39285714285714,1545.08,0.8200000000000001,34.18,3236.0,25.0,130.0,40.0,160.0,11.0,8878.7,1671.5,1180.7199999999998,25.5,20038.1,361.1799999999999,1028.0,19.369999999999997,1.857142857142857,0.0,0.1428571428571428,508.0,18.75,1.4500000000000002,11472.0,72.61,19.5,26.95,184.0,2.0,74.0,29.659999999999997,10.0,0.0,2.0,13.0,10.0,14.0,28.32,5.0,63.0,46.0,60.0,80.0,0.0,4.0,4.0,196.0,26.0,0.0,1.0,1.0
381,2.46,5.08,4.142857142857142,2767.0714285714284,565.0,1.7599999999999998,0.9285714285714284,2.8571428571428568,6.0,1.52,7.142857142857142,480.8928571428571,6.629999999999999,2.8571428571428568,3.4400000000000004,5.5,4052.0,84.0,5.23,1.95,27.982857142857146,1311.292857142857,6.150714285714286,0.0564285714285714,115.48,26.59357142857143,1.4264285714285714,2.01,5.4399999999999995,1.8899999999999997,0.16,808.0714285714284,1601.0,2.289285714285714,0.2942857142857142,215.07142857142856,73.64285714285714,40.0,5.175714285714285,4.5,102.84142857142857,5.0,2.714285714285714,4.12,3.0199999999999996,12.792857142857144,391.2,71.12,3.2857142857142856,1.9014285714285717,5.285714285714286,2.1078571428571427,1.9864285714285712,94.21571428571428,0.1,15.0,4.0,391.7600000000001,86.11000000000001,2.34,1.38,223.0,58.0,258.1,13.142857142857142,179.10000000000002,1.09,67.52,40.14285714285714,38.0,4.5,1.77,55.8,1.4357142857142855,38739.0,2.0,34.44,122.60714285714285,1439.7800000000002,0.79,32.05,3011.0,25.0,100.0,40.0,160.0,11.0,6732.5,1716.5,1319.02,26.46,18358.1,372.30999999999995,1031.0,19.97,1.857142857142857,0.0,0.1428571428571428,562.0,19.32,1.4500000000000002,11313.0,72.46,20.1,26.62,184.0,2.0,74.0,29.51,10.0,0.0,2.0,13.0,10.0,14.0,27.81,5.0,63.0,46.0,63.0,77.0,0.0,4.0,4.0,196.0,26.0,0.0,1.0,1.0
