Formula,Material ID,formula_unit_mass,volume,density,estimate_density
Sr4V2(Se2O7)3,mp-1204879,2524.2208,1042.987443245584,4.018808930317438,4.018811189316537
Sr5V3O12F,mp-40674,1603.8314064,669.6138882246894,3.9772542854929176,3.9772565211338757
SrBiClO2,mp-547244,728.1044,209.2603088660921,5.777712014833325,5.7777152625234915
SrCrO4,mp-510607,814.4548000000001,344.433546328756,3.926545563854614,3.9265477709918652
SrO,mp-2472,103.6194,34.49840025661019,4.987595380591106,4.987598184151482
SrPbO3,mp-20489,1371.2728,296.90377048683945,7.669326838228552,7.66933114920793
SrS,mp-1087,119.685,55.30731406084619,3.593405710633063,3.5934077305101972
SrSe,mp-2758,166.57999999999998,61.901185586472266,4.46861550539798,4.4686180172363335
SrSeO4,mp-4092,922.3104,350.3325692370048,4.371653066875919,4.371655524211044
SrSnO3,mp-2879,1017.3127999999999,266.2174999396318,6.345516909051056,6.34552047590811
SrTaNO2,mp-2583419,1258.2935200000002,267.83674631005147,7.80119074770591,7.801195132806865
SrTe,mp-1958,215.22,75.58435544653058,4.728243242961414,4.728245900738236
SrTh(PS4)2,mp-1194714,2552.5023359999996,1234.1375005021987,3.434406494244769,3.4344084247473914
SrTiO3,mp-4651,366.9704,119.62507795144641,5.093987781835845,5.093990645200093
SrZrS3,mp-558760,1100.156,461.5351916601778,3.9582074137901837,3.9582096387247696
Ta2Mn3O8,mp-31909,2618.8203799999997,647.7800116042033,6.71316414754598,6.71316792105998
Ta2O5,mp-10390,883.78552,168.1248937093548,8.7289892060389,8.728994112661509
Ta2Tl4S11,mp-18344,3064.2879199999998,911.4296404208437,5.58284433247195,5.582847470625701
Ta4Cu2O11,mp-676563,2053.75384,429.7330666236046,7.935946170711641,7.93595063155951
Ta7Cu3O19,mp-28752,3522.5235199999997,699.3823346683047,8.363505379002003,8.363510080183733
TaCu3S4,mp-10748,499.84587999999997,165.15806593774687,5.025571147896058,5.025573972802864
TaNO,mp-4165,843.81592,128.59579154520173,10.896074306494693,10.896080431250182
TaTl3S4,mp-7562,922.35778,233.26503522396746,6.565969587348933,6.565973278123898
TaTlS3,mp-10795,1926.10472,476.0707586574709,6.718270500255314,6.7182742766396295
Tb(CuSe)3,mp-1217841,1172.8867,279.70784379116225,6.963066032212186,6.963069946197691
Tb(CuTe)3,mp-1217851,1464.7267,337.4277332196543,7.208168350699238,7.208172402458378
Tb2(MoO4)3,mp-3114,3190.654,1199.4228172622293,4.4172960016694525,4.417298484660773
Tb2EuSe4,mp-646337,3142.6188,771.5583595640611,6.763508196295207,6.763511998107931
Tb2O3,mp-1056,2926.7912,606.4592869538722,8.013812686078552,8.013817190695706
Tb4Al2O9,mp-1200490,3334.6363088000003,846.4379821886813,6.5418778223386616,6.541881499571485
Tb4GaSbS9,mp-1202576,4463.0776,1337.036248261317,5.5429422513449325,5.542945367069461
TbWClO4,mp-1103802,884.4318999999999,256.9517826837954,5.715600438174673,5.71560365095151
TcS2,mp-9481,648.52,229.4155268124772,4.694071105098641,4.6940737436670785
Te2Mo,mp-602,702.28,161.280150965677,7.23066892428707,7.230672988693931
Te2Ru,mp-267,712.54,138.68892091453327,8.53132679029429,8.531331585809546
Te3As2,mp-484,1065.2864,306.5208834463345,5.771057633752973,5.771060877702667
TeI,mp-569766,1018.01788,330.19365187694956,5.119597092881965,5.119599970641376
TeI4,mp-570884,10163.48608,3920.2003865394863,4.305102807150928,4.305105227077711
TeO2,mp-8377,638.3951999999999,187.38091447094357,5.657354018806982,5.657357198843123
TePb,mp-19717,334.79999999999995,69.98911846195519,7.94335593467838,7.9433603996913265
TePb3Cl4O3,mp-1196950,3756.0407999999998,1066.169815246742,5.84996160550661,5.849964893808749
TeSe,mp-1217322,619.68,192.49977990130773,5.345475456222573,5.345478460949709
Th2Se5,mp-2392,3435.5044799999996,690.3013880073445,8.26420097312425,8.264205618486317
ThO2,mp-643,264.03686,43.92656473586823,9.981284074654347,9.981289685200188
ThSO,mp-8136,560.20492,107.0206249745882,8.692176439657416,8.692181325587324
ThSeO,mp-7950,653.99492,115.34164726873333,9.41536851374871,9.41537380618967
ThTeO,mp-3718,751.27492,133.1453171336779,9.369622464185339,9.369627730912141
Ti(Bi3O5)4,mp-23494,2875.6198,527.4664135784507,9.052858903741887,9.052863992413796
Ti6H2O13,mp-1191976,497.21007999999995,261.54147559856006,3.1568100633284675,3.1568118377922985
TiCoSb,mp-5967,228.56019500000002,50.222441895432794,7.557042599749188,7.5570468476128525
TiFe2Si,mp-866141,187.64249999999998,45.006166962292156,6.92322236784906,6.923226259438177
TiO2,mp-390,159.7316,68.78397225482972,3.8561390579169474,3.856141225478235
TiS3,mp-9920,288.12399999999997,153.2064428549375,3.1228527280544403,3.122854483430628
TiTlPS5,mp-1542940,887.098124,433.2135538417105,3.400311642483385,3.400313553821065
Tl2BiP2S7,mp-559093,3616.5980959999997,1330.445859697199,4.51390215004013,4.513904687334406
Tl2Cu2SnS4,mp-18240,1565.6572,424.161231099308,6.129355431106988,6.129358876458245
Tl2GeTe3,mp-29034,6913.6528,1652.3873848386577,6.947759752129458,6.9477636575112
Tl2Hg3S4,mp-1188364,2277.5932,483.2525464171811,7.826202912871073,7.826207312031531
Tl2Hg3Se4,mp-1105692,2652.7531999999997,526.6675305628945,8.363910943855155,8.363915645264855
Tl2Hg3Te4,mp-1190100,3041.8732,635.1333438480585,7.95289577089489,7.952900241270242
Tl2PAuS4,mp-9510,1529.9338619999999,432.72364349107414,5.870987142438443,5.870990442559175
Tl2S,mp-667,3967.4844,824.4993888337151,7.990500577138402,7.990505068651664
Tl2Te3,mp-29711,1583.1331999999998,347.80630992550755,7.5583865249440505,7.558390773563144
Tl2TeBr6,mp-31076,2031.5811999999999,605.7946517317157,5.5687516222314155,5.568754752463562
Tl2TeI6,mp-31077,2595.58684,763.3689813396013,5.64612062309539,5.646123796817164
Tl2TeS3,mp-17172,2530.2464,736.927793649623,5.701471747341469,5.701474952176476
Tl3AsSe3,mp-7684,924.9515,210.46975858047236,7.297571445985277,7.2975755479984885
Tl3VS4,mp-5513,792.3514,218.2765402821419,6.027814315155005,6.0278177034293305
Tl4CdI6,mp-570339,3382.74204,881.3611087453538,6.373296091594524,6.373299674066442
Tl4CuTeO6,mp-1191858,2209.3512,449.8218840751792,8.155925954964061,8.155930539464025
TlAsS2,mp-4988,2747.4791999999998,866.6852500673406,5.264075448285785,5.264078407257437
TlAsSe2,mp-30236,6995.598399999999,1917.4983655033866,6.058135248733245,6.058138654051167
TlBiTe2,mp-27438,668.5636999999999,142.96338774897637,7.765457715019705,7.765462080034885
TlBr,mp-568949,568.5745999999999,136.72022626995476,6.905637602678175,6.905641484382779
TlCl,mp-571079,479.6726,123.12706747101339,6.469049477403585,6.469053113699114
TlCr5S8,mp-541823,720.8838,263.2528545888434,4.547170872082889,4.547173428077734
TlCuCl3,mp-1105457,1497.1532000000002,500.54527904298516,4.966746229309072,4.96674902115
TlGaS2,mp-4016,2705.8903999999998,806.6708676334586,5.570099156202046,5.5701022871916495
TlGaSe2,mp-17254,3456.2104,917.3473395950205,6.256269728893391,6.2562732455840155
TlGaTe2,mp-3785,1058.6126,254.15198984408437,6.916599707810294,6.9166035956767695
TlHg6S4Br5,mp-1204377,3871.4066,960.9233474466007,6.690046525641654,6.690050286161086
TlHg6Se4Br5,mp-1202157,4246.5666,1012.5881325670845,6.963926903174094,6.963930817643498
TlInHgS3,mp-1190524,2463.9452,605.8841304649136,6.7529038257233,6.752907621575237
TlInS2,mp-20042,766.6626,193.6094997578039,6.575468661370863,6.575472357485318
TlInSe2,mp-22232,954.2426,231.1600042795146,6.854806571114,6.8548104242461445
TlInTe2,mp-22791,1148.8026,273.3288196218309,6.9792552419133544,6.97925916499892
TlN3,mp-870,492.80679999999995,140.53352166702985,5.822987526243125,5.822990799382954
TlS,mp-561066,7566.3456,1932.5754526955386,6.50127913126112,6.501282785673149
TlSe,mp-1836,1133.3732,235.33777973502288,7.997060555923034,7.997065051123705
Tm(CuTe)3,mp-2514049,2969.48884,662.5553696822655,7.442324750937269,7.442328934317271
Tm2O3,mp-1767,3086.93296,560.1576721567083,9.150946297529503,9.150951441336986
UHg3(TeCl3)2,mp-567543,2615.43382,797.497096667644,5.445825511295654,5.44582857243022
UHg4(AsCl3)2,mp-570252,11223.600880000002,3462.3818979181847,5.382776446576297,5.382779472270566
V2O5,mp-25279,363.76,175.71849611799263,3.4375305059565995,3.437532438215249
V2Pb4(Se2O7)3,mp-1203641,3480.8608,1065.1558660518672,5.426534771123412,5.426537821414525
V2Zn3TeO10,mp-554700,2342.8160000000003,919.2470212035054,4.232091488055301,4.232093866941938
V3As2O9,mp-1216491,446.66229999999996,170.6755723088174,4.345672838204343,4.345675280935808
V3Bi(PbO4)3,mp-1216962,2350.7954,664.3873079873123,5.875469853734954,5.875473156375447
VAg(IO4)2,mp-1198619,8649.82144,2843.5631629478894,5.05118599347163,5.0511888327767105
VCu3S4,mp-3762,369.8395,154.84416641947865,3.9661354529695454,3.966137682360535
VFeSb,mp-567636,228.54649999999998,47.62263842384987,7.969117301040473,7.969121780534055
VGa(TeO4)2,mp-1195697,2015.4388000000001,677.9931761934863,4.936207297145916,4.936210071820709
VO,mp-19184,133.8818,41.804172700848774,5.318032742750917,5.318035732052322
VO2,mp-541404,331.7612,135.43671915122044,4.067600255193656,4.067602541618682
VZn2BiO6,mp-1105584,973.4726,271.6664645531357,5.950271724644552,5.950275069331673
WO3,mp-2383161,1854.7056,458.80328245471986,6.712705038560279,6.712708811816211
WSe2,mp-1821,683.52,131.12545319316163,8.65592175403535,8.65592661958626
Y(CuSe)3,mp-1216202,1032.8477,284.17299908456647,6.035351568315497,6.035354960826561
Y(CuTe)3,mp-1216225,1324.6877,336.1308930059073,6.544163963101845,6.544167641619723
Y2O3,mp-2652,1806.4792,596.8276909170065,5.026122832858722,5.0261256580756335
Y2S3,mp-541289,1644.0402,717.4624790592753,3.8050672458027317,3.805069384656216
Y3GaS6,mp-1189598,1057.6611,457.90588379842717,3.835477197201199,3.8354793531483176
Y6Zn(SiS7)2,mp-1216132,1103.9251,481.7282394829768,3.8052798339531217,3.8052819729261027
YCuO2,mp-2918,368.9013,122.48560880109859,5.001199948022238,5.001202759229831
YMoClO4,mp-560118,568.5929,251.75943451358552,3.7502893397642953,3.7502914478267564
YMoO4F,mp-555913,1071.3674128,408.3468656114635,4.356706499932605,4.3567089488661646
YN,mp-2114,102.91255,29.3532772394838,5.821847704574437,5.821850977073566
YNiSb,mp-11520,269.35925,63.47281123191167,7.046821290786001,7.046825251850891
YSbPd,mp-1207056,317.08585,71.12020036640537,7.40343023048882,7.403434392005954
YSbPt,mp-4964,405.74985000000004,71.3535151805803,9.442610857880519,9.442616165634583
Zn(GaSe2)2,mp-15776,520.6949999999999,169.39174072865404,5.104347978029998,5.1043508472177805
Zn(InS2)2,mp-674328,846.61,327.5503422251356,4.291947825864141,4.291950238396422
Zn(InSe2)2,mp-22607,610.885,191.800785952383,5.288812570099574,5.288815542976124
Zn(InTe2)2,mp-20832,805.4449999999999,240.88146830313525,5.552410892873276,5.552414013920188
Zn2InCuSe4,mp-1215816,625.0219999999999,195.32628842886953,5.313536937770767,5.313539924545049
Zn2InCuTe4,mp-1215701,819.582,242.52803889040558,5.611507582829014,5.6115107370945685
Zn2MoSeO7,mp-1191333,835.4276,320.449524962429,4.3291066425469875,4.329109075966485
Zn2TeMoO7,mp-1192126,932.7076,326.5852634658844,4.742398328320518,4.742400994054007
Zn3(BO3)2,mp-557683,1255.3816000000002,523.6015580342996,3.9812910376295285,3.9812932755395725
Zn3(PS4)2,mp-30311,1029.389048,575.1076920690618,2.9722098182768106,2.972211488975622
Zn3As2,mp-680580,11074.2464,3390.625722112223,5.42354724097907,5.42355028959087
Zn3P2,mp-2071,2065.396192,731.0822298364071,4.691224769052758,4.691227406021251
Zn6S5Cl2,mp-1215990,1247.37,650.5483679818526,3.1839394539263863,3.183941243639828
ZnAs,mp-7372,1122.6448,311.5660976784548,5.983306791739732,5.983310154996082
ZnAs2,mp-7262,1722.0176000000001,558.3442182356343,5.121352392989239,5.121355271735317
ZnB12(H5O12)2,mp-1195627,1178.412,873.0145641316886,2.241427855784395,2.2414291157058286
ZnCu2GeS4,mp-6408,393.401,147.001823583286,4.443875003832139,4.443877501763692
ZnCu2SiS4,mp-1189702,697.693,285.3026892857826,4.060762574280743,4.0607648568622645
ZnCu2SiSe4,mp-1232332,536.4265,175.4085450311627,5.078185669069057,5.078188523550835
ZnCu2SiTe4,mp-1078498,730.9865,212.43916843784982,5.713784559283442,5.713787771039563
ZnGeN2,mp-2979,664.2496,182.23538225731187,6.0526797656450535,6.052683167896412
ZnGeP2,mp-4524,399.99304800000004,158.9073890850488,4.179818738428334,4.179821087932112
ZnHg3(SCl2)2,mp-1105779,1746.242,581.1159843129469,4.989886939981584,4.9898897448300605
ZnI2,mp-27161,5107.48704,1937.1075313513943,4.378271017384577,4.378273478439695
ZnO,mp-2133,162.8168,47.397148259900405,5.70421780686615,5.704221013244735
ZnS,mp-554820,2729.272,1094.3999128517012,4.141139565305906,4.141141893067865
ZnSb,mp-753,1497.352,391.75922728067167,6.346784757848934,6.346788325418654
ZnSe,mp-1190,144.369,45.44784771695639,5.274845268778988,5.274848233804429
ZnSi(AgS2)2,mp-1189914,874.9818,332.8974915414343,4.364531119583839,4.364533572915669
ZnSiAs2,mp-3595,486.67539999999997,171.94529125925024,4.700003754302898,4.700006396206118
ZnSiP2,mp-4763,310.884048,151.00927439980956,3.418565574455873,3.418567496054209
ZnSnO3,mp-13334,464.2344,117.57007878380284,6.556764826849906,6.556768512450814
ZnSnP2,mp-4175,492.13304800000003,180.59078792277623,4.525181829974542,4.5251843736092
ZnTe,mp-2176,579.027,171.17748428055455,5.616959252306423,5.616962409636397
ZrHg4(PCl3)2,mp-1200713,9345.996192,2997.634489201996,5.177212848669309,5.177215758814918
ZrO2,mp-2858,492.8912,141.66836532722778,5.777331384412114,5.7773346318883245
ZrS2,mp-1186,155.35399999999998,71.28910063255313,3.6186651797200184,3.6186672137956677
ZrS3,mp-9921,374.83799999999997,172.4735477620155,3.608861478892194,3.6088635074571176
ZrSe2,mp-2076,249.144,80.50391312521093,5.139046403440359,5.139049292132357
ZrSe3,mp-1683,656.208,199.4116018231838,5.464371229421456,5.464374300980691
