,range_Atomic_Radus,range_metallic_valence,range_l_quantum_number,range_number_of_valence_electrons,range_Molar_Denstiy_(mol/ml),avg_1st_ionization_potential_(kJ/mol),range_Melting_point_(K),range_gilmor_number_of_valence_electron,avg_Cohesive_energy,avg_metallic_valence,range_Boiling_Point_(K),range_Number_of_unfilled_p_valence_electrons,range_valence_p,avg_heat_atomization(kJ/mol),avg_Density_(g/mL),range_Mendele_Number,range_Density_(g/mL),avg_number_of_valence_electrons,range_abs_valence,avg_thermal_conductivity_(W/(m_K))_,range_1st_ionization_potential_(kJ/mol),range_Allred-Rockow_electronegativity,avg_Molar_Heat_Capacity(J/mol_K),sum_Molar_Denstiy_(mol/ml),avg_l_quantum_number,avg_polarizability(A^3),sum_Density_(g/mL),range_thermal_conductivity_(W/(m_K))_,range_Molar_Heat_Capacity(J/mol_K),range_heat_of_fusion_(kJ/mol)_,range_Covalent_Radius,range_Zunger_radii_sum,range_Critical_Temperature,range_Number_of_unfilled_d_valence_electrons,range_valence_d,avg_abs_valence,avg_Number_of_unfilled_p_valence_electrons,avg_valence_p,range_heat_of_vaporization_(kJ/mol)_,avg_gilmor_number_of_valence_electron,range_group,sum_valence_f,sum_specific_heat_(J/g_K)_,range_Cohesive_energy,avg_Period,range_Period,range_Pauling_Electronegativity,range_valence_f,range_Number_of_unfilled_f_valence_electrons,avg_Molar_Denstiy_(mol/ml),range_Atomic_Weight,range_polarizability(A^3),range_Gordy_electonegativity,avg_Atomic_Radus,range_valence_s,range_Number_of_unfilled_s_valence_electrons,avg_Number_of_unfilled_d_valence_electrons,avg_valence_d,sum_metallic_valence,avg_Critical_Temperature,sum_valence_d,avg_heat_of_vaporization_(kJ/mol)_,range_outer_shell_electrons,avg_Atomic_Number,range_heat_atomization(kJ/mol),avg_Melting_point_(K),range_families,avg_Gordy_electonegativity,avg_Atomic_Weight,avg_Zunger_radii_sum,avg_Boiling_Point_(K),range_Nagle_electonegativity,avg_families,avg_outer_shell_electrons,avg_Allred-Rockow_electronegativity,range_Atomic_Number,avg_valence_f,avg_Number_of_unfilled_f_valence_electrons,avg_Nagle_electonegativity,avg_valence_s,avg_Number_of_unfilled_s_valence_electrons,avg_Mendele_Number,avg_specific_heat_(J/g_K)_,avg_heat_of_fusion_(kJ/mol)_,avg_group,avg_Covalent_Radius,sum_thermal_conductivity_(W/(m_K))_,sum_Number_of_unfilled_s_valence_electrons,avg_Pauling_Electronegativity,sum_Zunger_radii_sum,sum_l_quantum_number,avg_Orbital_Radius(pm),avg_ionic_radius,range_ionic_radius,sum_Boiling_Point_(K),range_specific_heat_(J/g_K)_,sum_Nagle_electonegativity,sum_Number_of_unfilled_d_valence_electrons,sum_heat_of_vaporization_(kJ/mol)_,sum_polarizability(A^3),range_Orbital_Radius(pm),sum_abs_valence,sum_number_of_valence_electrons,sum_Mendele_Number,sum_Pauling_Electronegativity,sum_Allred-Rockow_electronegativity,sum_heat_of_fusion_(kJ/mol)_,sum_Atomic_Number,sum_Number_of_unfilled_p_valence_electrons,sum_Atomic_Weight,sum_Melting_point_(K),sum_Critical_Temperature,sum_Gordy_electonegativity,sum_Molar_Heat_Capacity(J/mol_K),sum_group,sum_1st_ionization_potential_(kJ/mol),sum_Cohesive_energy,sum_Period,sum_families,sum_valence_s,sum_outer_shell_electrons,sum_valence_p,sum_Orbital_Radius(pm),sum_Atomic_Radus,sum_ionic_radius,sum_heat_atomization(kJ/mol),sum_gilmor_number_of_valence_electron,sum_Covalent_Radius,sum_Number_of_unfilled_f_valence_electrons
273,0.5800000000000001,2.4400000000000004,1.0,9.0,0.02,827.1428571428571,291.09999999999997,5.0,2.374285714285714,2.76,1718.0,4.0,4.0,227.4285714285714,5.658571428571429,19.0,3.86,6.0,4.0,25.72571428571428,362.0,0.91,25.50428571428571,0.48,0.8571428571428571,5.514285714285714,39.61,96.28,0.5800000000000018,1.1000000000000003,0.32,0.9300000000000002,5863.0,10.0,10.0,2.571428571428571,3.4285714285714284,2.571428571428571,221.0,4.428571428571429,4.0,0.0,2.25,1.65,4.142857142857142,1.0,0.8599999999999999,0.0,0.0,0.0685714285714285,42.69,4.3,1.84,1.207142857142857,0.0,0.0,8.57142857142857,1.4285714285714284,19.32,3603.999999999999,10.0,109.68142857142855,4.0,35.14285714285714,174.0,451.5071428571427,3.0,5.042857142857143,81.09857142857143,1.54,1460.435714285714,0.8600000000000001,6.0,4.571428571428571,2.1085714285714285,17.0,0.0,14.0,1.9728571428571429,2.0,0.0,82.0,0.3214285714285714,6.304285714285714,14.57142857142857,1.2342857142857142,180.08,0.0,2.2157142857142853,10.78,6.0,105.2,1.25,0.4000000000000001,10223.05,0.1399999999999999,13.81,60.0,767.77,38.599999999999994,33.60000000000001,18.0,42.0,574.0,15.51,14.760000000000002,44.13,246.0,24.0,567.6899999999999,3160.5499999999997,25228.0,35.3,178.53,102.0,5790.0,16.62,29.0,42.0,14.0,32.0,18.0,736.4000000000001,8.45,8.75,1592.0,31.0,8.64,98.0
274,0.7300000000000001,2.4400000000000004,1.0,9.0,0.02,854.8571428571429,208.09999999999997,5.0,2.5142857142857142,2.76,1635.3000000000002,4.0,4.0,244.85714285714283,4.507142857142857,18.0,6.58,6.0,4.0,37.29714285714285,442.0,1.0699999999999998,24.25,0.44,0.8571428571428571,5.457142857142856,31.549999999999997,96.53,3.640000000000001,4.470000000000001,0.4599999999999999,1.12,5416.0,10.0,10.0,2.571428571428571,3.4285714285714284,2.571428571428571,221.7,4.428571428571429,4.0,0.0,3.53,1.6900000000000002,3.8571428571428568,2.0,0.8900000000000001,0.0,0.0,0.0628571428571428,82.75,6.799999999999999,1.9299999999999995,1.1785714285714284,0.0,0.0,5.7142857142857135,4.285714285714285,19.32,3096.571428571428,30.0,85.96714285714285,4.0,30.0,167.0,428.19285714285706,3.0,5.111428571428571,67.19,1.5314285714285714,1230.8357142857142,1.0400000000000005,6.0,4.285714285714286,2.1714285714285713,33.0,0.0,14.0,2.064285714285714,2.0,0.0,81.71428571428571,0.5042857142857142,2.7985714285714285,14.57142857142857,1.2057142857142855,261.08,0.0,2.224285714285714,10.72,6.0,102.68571428571428,1.2357142857142858,0.55,8615.85,0.48,14.45,40.0,601.77,38.2,57.19999999999999,18.0,42.0,572.0,15.57,15.2,19.59,210.0,24.0,470.3299999999999,2997.35,21676.0,35.78,169.75,102.0,5984.0,17.6,27.0,42.0,14.0,30.0,18.0,718.8,8.25,8.65,1714.0,31.0,8.44,98.0
275,0.5800000000000001,2.4400000000000004,1.0,9.0,0.02,821.1428571428571,164.29999999999995,5.0,2.2914285714285714,2.76,1395.0,4.0,4.0,215.1428571428571,6.061428571428571,19.0,3.86,6.0,4.0,37.44,383.0,0.91,25.67857142857143,0.44,0.8571428571428571,5.971428571428571,42.43,96.28,1.1400000000000006,3.4300000000000006,0.32,0.9300000000000002,4973.0,10.0,10.0,2.571428571428571,3.4285714285714284,2.571428571428571,193.8,4.428571428571429,4.0,0.0,1.97,1.36,4.428571428571428,1.0,0.8599999999999999,0.0,0.0,0.0628571428571428,35.86,5.8999999999999995,1.84,1.2642857142857142,0.0,0.0,5.7142857142857135,4.285714285714285,19.32,3349.7142857142853,30.0,101.91,4.0,40.285714285714285,131.0,487.7357142857142,3.0,5.06,93.9842857142857,1.64,1368.15,0.8600000000000001,6.0,4.285714285714286,2.08,15.0,0.0,14.0,1.9614285714285715,2.0,0.0,82.28571428571428,0.2814285714285714,5.638571428571429,14.57142857142857,1.2857142857142856,262.08,0.0,2.207142857142857,11.48,6.0,108.85714285714285,1.3214285714285712,0.4000000000000001,9577.05,0.09,13.73,40.0,713.3699999999999,41.8,46.39999999999999,18.0,42.0,576.0,15.45,14.56,39.47,282.0,24.0,657.8899999999999,3414.1499999999996,23448.0,35.42,179.75,102.0,5748.0,16.04,31.0,42.0,14.0,30.0,18.0,762.0,8.850000000000001,9.25,1506.0,31.0,9.0,98.0
276,0.3800000000000001,2.4400000000000004,1.0,9.0,0.03,780.0,292.9,5.0,2.137142857142857,2.76,1315.0,4.0,4.0,198.0,6.890000000000001,20.0,2.41,6.0,4.0,38.48571428571428,311.0,0.6400000000000001,25.82142857142857,0.4,0.8571428571428571,6.942857142857142,48.23,94.45,0.8900000000000006,14.23,0.1299999999999999,0.5500000000000003,4401.0,0.0,0.0,2.571428571428571,3.4285714285714284,2.571428571428571,178.95,4.428571428571429,4.0,0.0,1.4900000000000002,1.36,4.999999999999999,0.0,0.4100000000000001,0.0,0.0,0.0571428571428571,15.189999999999998,4.199999999999999,1.5200000000000005,1.3785714285714286,0.0,0.0,0.0,9.999999999999998,19.32,3676.571428571429,70.0,110.39571428571428,0.0,50.57142857142857,131.0,620.5928571428572,2.0,4.877142857142857,121.7785714285714,1.857142857142857,1542.3214285714284,0.6300000000000001,5.428571428571428,2.0,1.9257142857142855,4.0,0.0,14.0,1.83,2.0,0.0,82.85714285714285,0.2128571428571428,11.81,14.57142857142857,1.394285714285714,269.4,0.0,1.95,13.0,6.0,119.88571428571429,1.4642857142857142,0.1500000000000001,10796.25,0.03,12.81,0.0,772.77,48.599999999999994,27.09999999999999,18.0,42.0,580.0,13.65,13.48,82.66999999999999,354.0,24.0,852.4499999999999,4344.15,25736.0,34.14,180.75,102.0,5460.0,14.96,35.0,38.0,14.0,14.0,18.0,839.1999999999999,9.65,10.25,1386.0,31.0,9.76,98.0
277,1.13,4.44,1.0,9.0,0.22,1115.6842105263158,2297.4,5.0,2.9243157894736846,1.5292631578947369,4184.85,4.0,4.0,281.88421052631577,2.2416842105263157,17.0,8.65,6.147368421052631,4.0,25.238315789473685,552.0,2.09,17.339789473684213,3.91,0.8736842105263158,2.736,212.96,96.77,14.820000000000002,49.98,0.75,1.7500000000000002,8245.42,10.0,10.0,2.8842105263157896,3.1157894736842104,2.8842105263157896,486.29,4.757894736842105,4.0,0.0,69.72,4.6499999999999995,2.736842105263158,3.0,1.75,0.0,0.0,0.0411578947368421,101.6,6.41,4.449999999999999,0.7933684210526315,0.0,0.0,8.736842105263158,1.263157894736842,145.28,2247.9751578947366,120.0,115.11073684210524,4.0,17.094736842105263,461.0,524.9542105263158,3.0,6.822947368421052,37.87126315789474,0.9138947368421052,1101.4742105263158,2.17,6.3578947368421055,4.88421052631579,2.924736842105263,43.0,0.0,14.0,2.887263157894737,2.0,0.0,82.15789473684211,0.7338947368421053,11.753894736842105,14.88421052631579,0.92,2397.6399999999994,0.0,2.845157894736842,86.82,83.0,68.46947368421053,0.8573684210526316,0.95,104640.05,0.79,274.29,830.0,10935.52,259.92,73.4,274.0,584.0,7805.0,270.29,277.85,1116.62,1624.0,296.0,3597.77,49870.649999999994,213557.64,648.18,1647.28,1414.0,105990.0,277.81,260.0,604.0,190.0,464.0,274.0,6504.6,75.37,81.44999999999999,26779.0,452.0,87.4,1330.0
278,0.3800000000000001,3.4400000000000004,2.0,9.0,0.09,814.375,926.4,5.0,2.13625,3.22,1802.0,4.0,4.0,199.125,7.31625,26.0,2.7200000000000006,7.75,4.0,85.7,311.0,0.6400000000000001,25.542499999999997,0.56,0.875,6.6,58.53,398.65,2.2600000000000016,14.23,0.1299999999999999,0.5500000000000003,4401.0,0.0,0.0,2.125,3.875,2.125,247.75,3.875,5.0,0.0,1.87,2.33,4.875,1.0,0.4100000000000001,0.0,0.0,0.07,64.05,4.199999999999999,1.7800000000000002,1.39375,1.0,1.0,0.0,10.0,25.76,3423.375,80.0,117.6425,1.0,47.75,226.0,733.075,2.0,4.68625,114.19875,1.90125,1540.1750000000002,0.6300000000000001,5.125,1.875,1.89875,23.0,0.0,14.0,1.78125,1.875,0.125,79.875,0.23375,12.33125,14.0,1.3975,685.6,1.0,1.9325,15.21,7.0,117.3125,1.45,0.1999999999999999,12321.4,0.18,14.25,0.0,941.14,52.8,27.09999999999999,17.0,62.0,639.0,15.46,15.19,98.65,382.0,31.0,913.59,5864.6,27387.0,37.49,204.33999999999995,112.0,6515.0,17.09,39.0,41.0,15.0,15.0,17.0,938.5,11.15,11.6,1593.0,31.0,11.18,112.0
279,0.4700000000000002,1.4400000000000004,1.0,7.0,0.0,899.5999999999999,496.10000000000014,4.0,1.88,3.864,148.0000000000001,3.0,3.0,188.0,7.482000000000001,14.0,2.92,9.2,3.0,78.08,79.0,0.69,25.398,0.4,0.4,6.04,37.41,46.8,1.1300000000000026,21.51,0.29,0.8000000000000003,860.0,10.0,10.0,1.2000000000000002,4.8,1.2000000000000002,64.81,2.6,3.0,0.0,1.35,1.8,4.6,1.0,0.4900000000000002,0.0,0.0,0.08,37.489999999999995,2.9000000000000004,1.25,1.422,0.0,0.0,4.0,6.0,19.32,2616.0,30.0,73.64599999999999,3.0,42.0,190.0,792.49,2.0,4.42,97.414,1.9,978.95,0.6599999999999999,4.800000000000001,3.2,1.7959999999999998,15.0,0.0,14.0,1.714,2.0,0.0,75.6,0.27,14.794,13.2,1.364,390.4,0.0,1.886,9.5,2.0,111.08,1.39,0.4000000000000001,4894.75,0.1,8.57,20.0,368.23,30.200000000000003,18.30000000000001,6.0,46.0,378.0,9.43,8.98,73.97,210.0,24.0,487.0700000000001,3962.45,13080.0,22.1,126.99,66.0,4498.0,9.4,23.0,24.0,10.0,16.0,6.0,555.4000000000001,7.109999999999999,6.95,940.0,13.0,6.819999999999999,70.0
280,0.6300000000000001,1.4400000000000004,1.0,7.0,0.02,925.6,276.79999999999995,4.0,2.068,3.864,485.0000000000001,3.0,3.0,193.2,5.918,13.0,6.83,9.2,3.0,58.175999999999995,144.0,0.73,25.05,0.36,0.4,5.760000000000001,29.590000000000003,96.56,2.0,5.53,0.4199999999999999,0.9800000000000002,1966.0,10.0,10.0,1.2000000000000002,4.8,1.2000000000000002,87.44,2.6,3.0,0.0,2.23,2.2700000000000005,4.2,2.0,0.5,0.0,0.0,0.072,81.44,3.6,1.04,1.358,0.0,0.0,4.0,6.0,19.32,2173.6,30.0,64.594,3.0,34.8,203.0,483.3299999999999,3.0,4.336,79.834,1.828,844.15,0.7700000000000002,5.2,3.2,1.812,33.0,0.0,14.0,1.758,2.0,0.0,75.2,0.446,3.978,13.2,1.312,290.88,0.0,1.89,9.14,2.0,107.8,1.33,0.55,4220.75,0.54,8.79,20.0,322.96999999999997,28.8,26.5,6.0,46.0,376.0,9.45,9.06,19.89,174.0,24.0,399.17,2416.6499999999996,10868.0,21.68,125.25,66.0,4628.0,10.34,21.0,26.0,10.0,16.0,6.0,539.0,6.79,6.65,966.0,13.0,6.56,70.0
281,0.6700000000000002,4.44,1.0,7.0,0.04,976.2222222222222,824.2,6.0,1.58,2.64,706.2,5.0,5.0,154.22222222222223,6.1577777777777785,25.0,5.53,8.777777777777779,5.0,54.173333333333325,272.0,1.17,29.57888888888889,0.6,0.5555555555555556,5.188888888888888,55.42,96.68,13.07,22.41,0.3400000000000001,1.0200000000000002,2376.0,10.0,10.0,2.333333333333333,3.6666666666666665,2.333333333333333,84.13,3.888888888888888,5.0,0.0,2.99,1.8,4.444444444444445,1.0,1.27,0.0,0.0,0.0666666666666666,37.489999999999995,4.1,2.49,1.2822222222222222,0.0,0.0,5.555555555555555,4.444444444444445,23.76,1976.888888888889,40.0,57.12444444444444,5.0,40.33333333333333,190.0,594.9277777777777,4.0,5.027777777777778,93.2422222222222,1.702222222222222,769.8611111111111,1.11,5.777777777777777,4.333333333333333,2.063333333333333,15.0,0.0,13.999999999999998,1.9666666666666663,2.0,0.0,81.44444444444443,0.3322222222222222,10.67,14.333333333333332,1.302222222222222,487.56,0.0,2.2222222222222223,15.32,5.0,103.23333333333332,1.3277777777777775,0.4000000000000001,6928.75,0.2399999999999999,17.7,50.0,514.12,46.7,33.30000000000001,21.0,79.0,733.0,20.0,18.57,96.03,363.0,33.0,839.1800000000001,5354.35,17792.0,45.25,266.21000000000004,129.0,8786.0,14.22,40.0,52.0,18.0,39.0,21.0,929.1,11.54,11.95,1388.0,35.0,11.72,126.0
282,0.4700000000000002,4.44,1.0,7.0,0.04,932.2222222222222,703.5000000000001,6.0,1.5433333333333334,2.64,581.0000000000001,5.0,5.0,152.55555555555554,6.761111111111111,26.0,3.7200000000000006,8.777777777777779,5.0,54.28333333333333,140.0,0.8399999999999999,26.03555555555555,0.6,0.5555555555555556,5.822222222222221,60.85,96.35,2.4400000000000013,21.51,0.29,0.8000000000000003,2141.0,10.0,10.0,2.333333333333333,3.6666666666666665,2.333333333333333,78.82,3.888888888888888,5.0,0.0,2.21,1.85,4.777777777777778,1.0,0.9700000000000002,0.0,0.0,0.0666666666666666,51.98,2.9000000000000004,2.01,1.3522222222222222,0.0,0.0,2.2222222222222223,7.777777777777778,23.76,2055.222222222222,70.0,58.89444444444444,5.0,46.33333333333333,195.0,635.161111111111,4.0,4.8677777777777775,108.90888888888888,1.8322222222222224,811.5944444444444,0.8200000000000001,5.777777777777777,4.333333333333333,1.9533333333333331,20.0,0.0,13.999999999999998,1.87,2.0,0.0,81.77777777777777,0.2455555555555555,11.513333333333332,14.333333333333332,1.3655555555555554,488.55,0.0,2.1222222222222222,16.490000000000002,5.0,109.66666666666666,1.411111111111111,0.4000000000000001,7304.35,0.12,16.83,20.0,530.05,52.4,18.30000000000001,21.0,79.0,736.0,19.1,17.58,103.62,417.0,33.0,980.18,5716.45,18497.0,43.81,234.32,129.0,8390.0,13.89,43.0,52.0,18.0,39.0,21.0,987.0,12.17,12.7,1373.0,35.0,12.29,126.0
283,0.6700000000000002,4.44,1.0,7.0,0.04,990.6666666666666,328.09999999999997,6.0,1.6844444444444444,2.64,706.2,5.0,5.0,157.1111111111111,5.288888888888889,25.0,6.83,8.777777777777779,5.0,43.11555555555555,272.0,1.17,29.385555555555555,0.56,0.5555555555555556,5.033333333333333,47.6,96.68,13.939999999999998,5.53,0.4199999999999999,1.0200000000000002,2376.0,10.0,10.0,2.333333333333333,3.6666666666666665,2.333333333333333,87.44,3.888888888888888,5.0,0.0,3.87,2.2700000000000005,4.222222222222222,2.0,1.27,0.0,0.0,0.0622222222222222,81.44,4.1,2.49,1.2466666666666666,0.0,0.0,5.555555555555555,4.444444444444445,23.76,1731.111111111111,40.0,52.09555555555555,5.0,36.33333333333333,203.0,423.17222222222216,4.0,4.981111111111111,83.47555555555556,1.6622222222222225,694.9722222222223,1.11,6.0,4.333333333333333,2.072222222222222,33.0,0.0,13.999999999999998,1.991111111111111,2.0,0.0,81.22222222222223,0.4299999999999999,4.661111111111111,14.333333333333332,1.2733333333333332,388.04,0.0,2.224444444444444,14.96,5.0,101.4111111111111,1.2944444444444445,0.55,6254.75,0.54,17.92,50.0,468.86,45.3,33.30000000000001,21.0,79.0,731.0,20.02,18.65,41.95,327.0,33.0,751.28,3808.55,15580.0,44.83,264.47,129.0,8916.0,15.16,38.0,54.0,18.0,39.0,21.0,912.7,11.22,11.65,1414.0,35.0,11.46,126.0
284,0.8200000000000001,4.44,1.0,7.0,0.08,1027.6666666666663,421.9,6.0,1.7444444444444442,2.64,799.6000000000001,5.0,5.0,160.1111111111111,4.248888888888889,24.0,8.65,8.777777777777779,5.0,43.07888888888888,383.0,1.35,22.46222222222222,0.44,0.5555555555555556,4.7333333333333325,38.24,96.79,8.830000000000002,5.53,0.49,1.2100000000000002,2543.04,10.0,10.0,2.333333333333333,3.6666666666666665,2.333333333333333,89.36999999999999,3.888888888888888,5.0,0.0,3.9,2.2700000000000005,3.888888888888889,2.0,1.4700000000000002,0.0,0.0,0.0488888888888888,81.44,5.0,2.92,1.1966666666666668,0.0,0.0,5.555555555555555,4.444444444444445,23.76,1675.431111111111,40.0,50.34888888888889,5.0,30.33333333333333,203.0,391.9055555555555,4.0,5.124444444444444,68.65888888888888,1.598888888888889,663.838888888889,1.37,6.0,4.333333333333333,2.132222222222222,33.0,0.0,13.999999999999998,2.0777777777777775,2.0,0.0,80.88888888888889,0.4333333333333333,3.974444444444445,14.333333333333332,1.2233333333333332,387.71,0.0,2.291111111111111,14.39,5.0,97.21111111111112,1.2444444444444445,0.55,5974.550000000001,0.54,18.7,50.0,453.14,42.6,45.900000000000006,21.0,79.0,728.0,20.62,19.19,35.77,273.0,33.0,617.93,3527.1499999999996,15078.88,46.120000000000005,202.16000000000005,129.0,9249.0,15.7,35.0,54.0,18.0,39.0,21.0,874.9000000000001,10.77,11.2,1441.0,35.0,11.009999999999998,126.0
285,0.6300000000000001,4.44,1.0,7.0,0.04,946.6666666666666,276.79999999999995,6.0,1.6477777777777778,2.64,581.0000000000001,5.0,5.0,155.44444444444443,5.892222222222221,26.0,6.83,8.777777777777779,5.0,43.22555555555555,144.0,0.8399999999999999,25.84222222222222,0.56,0.5555555555555556,5.666666666666666,53.03,96.56,3.3099999999999987,7.16,0.4199999999999999,0.9800000000000002,2141.0,10.0,10.0,2.333333333333333,3.6666666666666665,2.333333333333333,87.44,3.888888888888888,5.0,0.0,3.09,2.3200000000000003,4.555555555555555,2.0,0.9700000000000002,0.0,0.0,0.0622222222222222,95.93,3.6,2.01,1.3166666666666669,0.0,0.0,2.2222222222222223,7.777777777777778,23.76,1809.4444444444443,70.0,53.86555555555555,5.0,42.33333333333333,208.0,463.4055555555555,4.0,4.821111111111111,99.14222222222222,1.7922222222222224,736.7055555555556,0.8200000000000001,6.0,4.333333333333333,1.962222222222222,38.0,0.0,13.999999999999998,1.8944444444444444,2.0,0.0,81.55555555555556,0.3433333333333333,5.504444444444444,14.333333333333332,1.3366666666666664,389.03,0.0,2.1244444444444444,16.130000000000003,5.0,107.84444444444443,1.3777777777777778,0.55,6630.35,0.56,17.05,20.0,484.79,51.0,26.5,21.0,79.0,734.0,19.12,17.66,49.540000000000006,381.0,33.0,892.28,4170.65,16285.0,43.39,232.58000000000004,129.0,8520.0,14.83,41.0,54.0,18.0,39.0,21.0,970.6,11.85,12.4,1399.0,35.0,12.03,126.0
286,0.4600000000000002,4.44,1.0,7.0,0.04,907.1111111111112,517.5,6.0,1.4966666666666666,2.64,1766.0,5.0,5.0,143.66666666666666,6.974444444444444,26.0,3.7200000000000006,8.777777777777779,5.0,48.572222222222216,174.0,0.8399999999999999,26.224444444444444,0.54,0.5555555555555556,6.333333333333332,62.77,96.35,1.59,13.68,0.1499999999999999,0.6300000000000001,4251.0,0.0,0.0,2.333333333333333,3.6666666666666665,2.333333333333333,78.82,3.888888888888888,5.0,0.0,1.97,1.64,5.0,0.0,0.9700000000000002,0.0,0.0,0.06,14.490000000000007,2.2,2.01,1.3944444444444444,0.0,0.0,0.0,10.0,23.76,2715.2222222222217,90.0,68.31222222222222,5.0,50.33333333333333,155.0,593.8277777777778,4.0,4.83,119.31777777777776,1.91,1107.8166666666666,0.8200000000000001,5.777777777777777,3.666666666666666,1.902222222222222,5.0,0.0,13.999999999999998,1.8188888888888888,2.0,0.0,82.0,0.2188888888888888,9.773333333333332,14.333333333333332,1.4077777777777776,437.15,0.0,2.0933333333333333,17.19,5.0,113.93333333333332,1.4777777777777776,0.1500000000000001,9970.350000000002,0.02,16.369999999999997,0.0,614.81,57.0,14.899999999999991,21.0,79.0,738.0,18.84,17.119999999999997,87.96000000000001,453.0,33.0,1073.86,5344.45,24437.0,43.47,236.02000000000004,129.0,8164.0,13.47,45.0,52.0,18.0,33.0,21.0,1025.4,12.55,13.3,1293.0,35.0,12.67,126.0
287,0.7699999999999999,3.4400000000000004,1.0,8.0,0.04,886.5,849.2,5.0,2.7887500000000003,3.415,2385.3,4.0,4.0,271.625,5.40625,23.0,8.43,7.75,4.0,126.9725,269.0,1.0699999999999998,23.85875,0.5900000000000001,0.625,5.0875,43.25,428.73,3.080000000000002,35.22,0.51,1.2799999999999998,7086.0,10.0,10.0,2.25,3.75,2.25,321.09999999999997,4.125,5.0,0.0,3.87,2.6900000000000004,3.875,2.0,0.8900000000000001,0.0,0.0,0.07375,80.34,5.0,1.9999999999999996,1.21,1.0,1.0,6.25,3.75,27.32,3947.0,30.0,121.35375,5.0,29.75,265.0,728.5875000000001,3.0,4.9575,66.13,1.6175000000000002,1497.875,1.0400000000000005,5.75,4.0,2.20125,32.0,0.0,14.0,2.015,1.75,0.25,78.875,0.48375,9.07625,14.0,1.23,1015.78,2.0,2.235,12.94,5.0,101.075,1.25,0.6000000000000001,11983.0,0.48,16.12,50.0,970.83,40.7,47.599999999999994,18.0,62.0,631.0,17.88,17.61,72.61,238.0,30.0,529.04,5828.700000000001,31576.0,39.66,190.87,112.0,7092.0,22.31,31.0,46.0,14.0,32.0,18.0,808.6,9.68,10.0,2173.0,33.0,9.84,112.0
288,0.4700000000000002,1.4400000000000004,1.0,7.0,0.0,920.6666666666664,496.10000000000014,4.0,2.36,3.48,148.0000000000001,3.0,3.0,238.66666666666663,6.703333333333333,14.0,2.92,7.333333333333333,3.0,65.6,79.0,0.69,25.096666666666664,0.24,0.6666666666666666,5.266666666666666,20.11,46.8,1.1300000000000026,21.51,0.29,0.8000000000000003,860.0,10.0,10.0,2.0,4.0,2.0,64.81,3.6666666666666665,3.0,0.0,0.89,1.8,4.333333333333333,1.0,0.4900000000000002,0.0,0.0,0.0799999999999999,37.489999999999995,2.9000000000000004,1.25,1.2966666666666664,0.0,0.0,6.666666666666666,3.333333333333333,10.44,2386.6666666666665,10.0,56.36333333333333,3.0,38.0,190.0,924.7833333333332,2.0,4.753333333333333,87.41666666666666,1.6866666666666663,939.4833333333332,0.6599999999999999,5.333333333333333,4.0,1.98,15.0,0.0,13.999999999999998,1.8899999999999997,2.0,0.0,79.33333333333333,0.2966666666666666,20.53,14.0,1.2866666666666666,196.8,0.0,2.0166666666666666,5.0600000000000005,2.0,106.2,1.2833333333333332,0.4000000000000001,2818.45,0.1,5.67,20.0,169.08999999999995,15.8,18.30000000000001,6.0,22.0,238.0,6.050000000000001,5.9399999999999995,61.59,114.0,12.0,262.25,2774.3500000000004,7160.0,14.26,75.28999999999999,42.0,2762.0,7.08,13.0,16.0,6.0,12.0,6.0,318.6,3.89,3.85,716.0,11.0,3.86,42.0
289,1.13,4.44,1.0,7.0,0.08,1090.0,539.3,6.0,1.996,1.4880000000000002,1743.0,5.0,5.0,187.6,3.6800000000000006,24.0,9.75,7.200000000000001,5.0,20.948,611.0,2.09,19.47752888,0.1267,0.8,3.676,18.4,96.79,11.13,11.08,0.75,1.7500000000000002,4465.42,10.0,10.0,3.2,2.8000000000000007,3.2,101.39,5.0,5.0,14.0,2.67,1.4600000000000002,3.6000000000000005,4.0,1.75,14.0,14.0,0.02534,192.98037,6.61,4.449999999999999,0.9580000000000002,0.0,0.0,6.0,4.0,7.44,1661.2240000000002,20.0,44.278,5.0,32.800000000000004,137.0,283.96999999999997,4.0,6.46576,77.76807400000001,1.2334,658.0300000000002,2.17,6.200000000000001,5.2,2.724,75.0,2.8000000000000003,11.2,2.668,2.0,0.0,84.80000000000001,0.534,4.232,15.2,1.078,104.74,0.0,2.75,6.167,4.0,82.08000000000001,1.07,1.0,3290.1500000000005,0.8,13.34,30.0,221.39,18.380000000000003,84.5,16.0,36.0,424.0,13.75,13.62,21.160000000000004,164.0,14.0,388.8403699999999,1419.85,8306.12,32.3288,97.3876444,76.0,5450.0,9.98,18.0,31.0,10.0,26.0,16.0,410.4,4.79,5.3500000000000005,938.0,25.0,5.39,56.0
